Driver,DriverNumber,LapNumber,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Stint,Compound,TyreLife,FreshTyre,PitInTime,PitOutTime,TrackStatus,Position,Deleted
RIC,3,50.0,96.609,30.398,42.122,24.089,3.0,SOFT,15.0,True,,,1,14.0,False
RIC,3,51.0,97.103,30.775,42.193,24.135,3.0,SOFT,16.0,True,,,1,14.0,True
RIC,3,52.0,97.529,30.569,41.854,25.106,3.0,SOFT,17.0,True,,,1,13.0,False
RIC,3,53.0,96.745,30.797,41.954,23.994,3.0,SOFT,18.0,True,,,1,13.0,False
RIC,3,54.0,96.661,30.374,42.197,24.09,3.0,SOFT,19.0,True,,,1,13.0,False
RIC,3,55.0,97.375,30.713,42.581,24.081,3.0,SOFT,20.0,True,,,1,13.0,True
RIC,3,56.0,97.662,30.726,42.755,24.181,3.0,SOFT,21.0,True,,,1,13.0,True
TSU,22,1.0,103.485,,43.842,24.345,1.0,SOFT,1.0,True,,,12,10.0,False
TSU,22,2.0,98.689,31.675,42.717,24.297,1.0,SOFT,2.0,True,,,1,10.0,False
TSU,22,3.0,98.431,30.989,43.073,24.369,1.0,SOFT,3.0,True,,,1,10.0,False
TSU,22,4.0,98.31,31.025,42.992,24.293,1.0,SOFT,4.0,True,,,1,10.0,False
TSU,22,5.0,98.321,31.023,42.98,24.318,1.0,SOFT,5.0,True,,,1,10.0,False
TSU,22,6.0,98.361,31.132,42.949,24.28,1.0,SOFT,6.0,True,,,1,10.0,False
TSU,22,7.0,98.364,31.121,42.887,24.356,1.0,SOFT,7.0,True,,,1,10.0,False
TSU,22,8.0,98.513,31.298,42.871,24.344,1.0,SOFT,8.0,True,,,1,10.0,False
TSU,22,9.0,98.554,31.329,42.861,24.364,1.0,SOFT,9.0,True,,,1,10.0,False
TSU,22,10.0,98.912,31.476,43.062,24.374,1.0,SOFT,10.0,True,,,12,10.0,True
TSU,22,11.0,98.799,31.342,43.015,24.442,1.0,SOFT,11.0,True,,,1,10.0,False
TSU,22,12.0,98.769,31.398,43.001,24.37,1.0,SOFT,12.0,True,,,1,8.0,False
TSU,22,13.0,98.86,31.511,42.985,24.364,1.0,SOFT,13.0,True,,,1,5.0,False
TSU,22,14.0,101.138,31.394,42.967,26.777,1.0,SOFT,14.0,True,4986.054,,1,4.0,False
TSU,22,15.0,119.588,52.618,42.949,24.021,2.0,HARD,1.0,True,,5010.727,1,13.0,False
TSU,22,16.0,97.516,30.895,42.677,23.944,2.0,HARD,2.0,True,,,1,12.0,False
TSU,22,17.0,97.482,30.908,42.625,23.949,2.0,HARD,3.0,True,,,1,11.0,False
TSU,22,18.0,97.359,30.973,42.336,24.05,2.0,HARD,4.0,True,,,1,11.0,False
TSU,22,19.0,97.396,31.096,42.262,24.038,2.0,HARD,5.0,True,,,1,11.0,False
TSU,22,20.0,97.766,31.229,42.359,24.178,2.0,HARD,6.0,True,,,1,11.0,False
TSU,22,21.0,97.777,31.144,42.57,24.063,2.0,HARD,7.0,True,,,1,11.0,False
TSU,22,22.0,97.837,31.173,42.531,24.133,2.0,HARD,8.0,True,,,1,11.0,False
TSU,22,23.0,97.671,31.096,42.405,24.17,2.0,HARD,9.0,True,,,1,11.0,False
TSU,22,24.0,97.634,31.145,42.276,24.213,2.0,HARD,10.0,True,,,1,11.0,False
TSU,22,25.0,97.851,31.05,42.613,24.188,2.0,HARD,11.0,True,,,1,11.0,False
TSU,22,26.0,98.058,31.252,42.54,24.266,2.0,HARD,12.0,True,,,1,11.0,False
TSU,22,27.0,98.083,31.195,42.468,24.42,2.0,HARD,13.0,True,,,1,11.0,True
TSU,22,28.0,98.164,31.266,42.608,24.29,2.0,HARD,14.0,True,,,1,10.0,False
TSU,22,29.0,97.777,31.161,42.542,24.074,2.0,HARD,15.0,True,,,1,10.0,False
TSU,22,30.0,97.477,31.158,42.314,24.005,2.0,HARD,16.0,True,,,1,10.0,False
TSU,22,31.0,97.468,31.151,42.349,23.968,2.0,HARD,17.0,True,,,1,10.0,False
TSU,22,32.0,97.847,31.448,42.329,24.07,2.0,HARD,18.0,True,,,1,10.0,False
TSU,22,33.0,97.498,31.221,42.222,24.055,2.0,HARD,19.0,True,,,1,10.0,False
TSU,22,34.0,100.835,31.415,42.711,26.709,2.0,HARD,20.0,True,6965.032,,1,10.0,False
TSU,22,35.0,117.417,52.138,41.771,23.508,3.0,HARD,1.0,True,,6989.63,1,15.0,False
TSU,22,36.0,97.706,31.984,41.954,23.768,3.0,HARD,2.0,True,,,1,15.0,False
TSU,22,37.0,95.833,30.48,41.686,23.667,3.0,HARD,3.0,True,,,1,14.0,False
TSU,22,38.0,97.046,30.732,42.39,23.924,3.0,HARD,4.0,True,,,1,13.0,False
TSU,22,39.0,96.125,30.733,41.684,23.708,3.0,HARD,5.0,True,,,1,13.0,False
TSU,22,40.0,96.263,30.886,41.751,23.626,3.0,HARD,6.0,True,,,1,13.0,False
TSU,22,41.0,96.179,30.801,41.719,23.659,3.0,HARD,7.0,True,,,1,13.0,False
TSU,22,42.0,95.981,30.697,41.532,23.752,3.0,HARD,8.0,True,,,1,13.0,False
TSU,22,43.0,95.956,30.713,41.533,23.71,3.0,HARD,9.0,True,,,1,13.0,False
TSU,22,44.0,96.144,30.776,41.594,23.774,3.0,HARD,10.0,True,,,1,13.0,False
TSU,22,45.0,95.964,30.648,41.47,23.846,3.0,HARD,11.0,True,,,1,13.0,False
TSU,22,46.0,96.187,30.807,41.593,23.787,3.0,HARD,12.0,True,,,1,13.0,False
TSU,22,47.0,96.396,30.794,41.765,23.837,3.0,HARD,13.0,True,,,1,13.0,False
TSU,22,48.0,96.554,30.848,41.679,24.027,3.0,HARD,14.0,True,,,1,13.0,False
TSU,22,49.0,96.695,30.67,42.043,23.982,3.0,HARD,15.0,True,,,1,13.0,False
TSU,22,50.0,96.827,30.762,42.171,23.894,3.0,HARD,16.0,True,,,1,13.0,False
TSU,22,51.0,97.067,30.949,42.066,24.052,3.0,HARD,17.0,True,,,1,13.0,False
TSU,22,52.0,99.042,31.511,43.537,23.994,3.0,HARD,18.0,True,,,1,14.0,False
TSU,22,53.0,96.838,30.739,42.138,23.961,3.0,HARD,19.0,True,,,1,14.0,False
TSU,22,54.0,96.672,30.741,41.883,24.048,3.0,HARD,20.0,True,,,1,14.0,False
TSU,22,55.0,97.269,30.81,42.254,24.205,3.0,HARD,21.0,True,,,1,14.0,False
TSU,22,56.0,97.473,30.742,42.53,24.201,3.0,HARD,22.0,True,,,1,14.0,False
ALB,23,1.0,103.888,,44.007,24.378,1.0,SOFT,1.0,True,,,12,11.0,False
ALB,23,2.0,98.826,31.419,43.106,24.301,1.0,SOFT,2.0,True,,,1,11.0,False
ALB,23,3.0,98.507,31.002,43.081,24.424,1.0,SOFT,3.0,True,,,1,11.0,False
ALB,23,4.0,98.422,31.023,43.007,24.392,1.0,SOFT,4.0,True,,,1,11.0,False
ALB,23,5.0,98.509,31.049,43.027,24.433,1.0,SOFT,5.0,True,,,1,11.0,False
ALB,23,6.0,98.575,31.034,43.141,24.4,1.0,SOFT,6.0,True,,,1,11.0,False
ALB,23,7.0,98.971,31.498,43.186,24.287,1.0,SOFT,7.0,True,,,1,11.0,False
ALB,23,8.0,98.66,31.493,42.899,24.268,1.0,SOFT,8.0,True,,,1,11.0,False
ALB,23,9.0,98.652,31.458,42.976,24.218,1.0,SOFT,9.0,True,,,1,11.0,False
ALB,23,10.0,98.952,31.624,42.955,24.373,1.0,SOFT,10.0,True,,,12,11.0,False
ALB,23,11.0,98.835,31.49,42.923,24.422,1.0,SOFT,11.0,True,,,1,11.0,False
ALB,23,12.0,98.934,31.51,43.065,24.359,1.0,SOFT,12.0,True,,,1,9.0,False
ALB,23,13.0,98.823,31.569,42.884,24.37,1.0,SOFT,13.0,True,,,1,6.0,False
ALB,23,14.0,98.977,31.598,42.931,24.448,1.0,SOFT,14.0,True,,,1,5.0,False
ALB,23,15.0,101.171,31.51,42.741,26.92,1.0,SOFT,15.0,True,5087.139,,1,5.0,False
ALB,23,16.0,119.341,52.731,42.591,24.019,2.0,HARD,1.0,True,,5111.918,1,15.0,False
ALB,23,17.0,97.392,30.812,42.564,24.016,2.0,HARD,2.0,True,,,1,14.0,False
ALB,23,18.0,97.59,31.214,42.369,24.007,2.0,HARD,3.0,True,,,1,14.0,False
ALB,23,19.0,97.763,31.357,42.448,23.958,2.0,HARD,4.0,True,,,1,14.0,False
ALB,23,20.0,97.701,31.328,42.379,23.994,2.0,HARD,5.0,True,,,1,14.0,False
ALB,23,21.0,97.918,31.227,42.44,24.251,2.0,HARD,6.0,True,,,1,14.0,False
ALB,23,22.0,98.031,31.199,42.733,24.099,2.0,HARD,7.0,True,,,1,14.0,False
ALB,23,23.0,97.869,31.296,42.361,24.212,2.0,HARD,8.0,True,,,1,14.0,False
ALB,23,24.0,98.204,31.035,42.857,24.312,2.0,HARD,9.0,True,,,1,14.0,False
ALB,23,25.0,98.226,31.095,42.952,24.179,2.0,HARD,10.0,True,,,1,14.0,False
ALB,23,26.0,98.1,31.041,42.821,24.238,2.0,HARD,11.0,True,,,1,14.0,False
ALB,23,27.0,98.296,31.029,43.069,24.198,2.0,HARD,12.0,True,,,1,14.0,False
ALB,23,28.0,98.048,31.108,42.692,24.248,2.0,HARD,13.0,True,,,1,13.0,False
ALB,23,29.0,97.879,31.127,42.585,24.167,2.0,HARD,14.0,True,,,1,12.0,False
ALB,23,30.0,97.968,31.045,42.634,24.289,2.0,HARD,15.0,True,,,1,12.0,False
ALB,23,31.0,98.135,31.093,42.811,24.231,2.0,HARD,16.0,True,,,1,12.0,False
ALB,23,32.0,98.183,31.143,42.707,24.333,2.0,HARD,17.0,True,,,1,11.0,False
ALB,23,33.0,98.346,31.537,42.677,24.132,2.0,HARD,18.0,True,,,1,11.0,False
ALB,23,34.0,97.75,31.413,42.368,23.969,2.0,HARD,19.0,True,,,1,11.0,False
ALB,23,35.0,97.767,31.295,42.496,23.976,2.0,HARD,20.0,True,,,1,10.0,False
ALB,23,36.0,100.333,31.337,42.433,26.563,2.0,HARD,21.0,True,7167.973,,1,10.0,False
ALB,23,37.0,117.632,52.093,41.867,23.672,3.0,HARD,1.0,True,,7192.655,1,16.0,False
ALB,23,38.0,96.129,30.735,41.742,23.652,3.0,HARD,2.0,True,,,1,16.0,False
ALB,23,39.0,95.856,30.737,41.65,23.469,3.0,HARD,3.0,True,,,1,16.0,False
ALB,23,40.0,95.723,30.707,41.503,23.513,3.0,HARD,4.0,True,,,1,16.0,False
ALB,23,41.0,95.885,30.746,41.557,23.582,3.0,HARD,5.0,True,,,1,16.0,False
ALB,23,42.0,95.799,30.759,41.498,23.542,3.0,HARD,6.0,True,,,1,15.0,False
ALB,23,43.0,95.766,30.76,41.472,23.534,3.0,HARD,7.0,True,,,1,15.0,False
ALB,23,44.0,95.783,30.683,41.497,23.603,3.0,HARD,8.0,True,,,1,15.0,False
ALB,23,45.0,95.758,30.607,41.495,23.656,3.0,HARD,9.0,True,,,1,15.0,False
ALB,23,46.0,96.008,30.685,41.635,23.688,3.0,HARD,10.0,True,,,1,15.0,False
ALB,23,47.0,96.026,30.827,41.57,23.629,3.0,HARD,11.0,True,,,1,15.0,True
ALB,23,48.0,96.135,30.823,41.628,23.684,3.0,HARD,12.0,True,,,1,15.0,False
ALB,23,49.0,97.102,30.816,42.435,23.851,3.0,HARD,13.0,True,,,1,15.0,True
ALB,23,50.0,97.616,31.683,42.121,23.812,3.0,HARD,14.0,True,,,1,15.0,False
ALB,23,51.0,97.493,30.773,42.878,23.842,3.0,HARD,15.0,True,,,1,15.0,False
ALB,23,52.0,96.218,30.895,41.58,23.743,3.0,HARD,16.0,True,,,1,15.0,False
ALB,23,53.0,96.308,30.817,41.683,23.808,3.0,HARD,17.0,True,,,1,15.0,False
ALB,23,54.0,96.334,30.799,41.741,23.794,3.0,HARD,18.0,True,,,1,15.0,False
ALB,23,55.0,96.593,30.861,41.91,23.822,3.0,HARD,19.0,True,,,1,15.0,False
ALB,23,56.0,96.922,30.875,42.085,23.962,3.0,HARD,20.0,True,,,1,15.0,False
HUL,27,1.0,113.555,,45.619,27.692,1.0,SOFT,1.0,True,3712.101,,12,20.0,False
HUL,27,2.0,130.911,64.092,42.838,23.981,2.0,HARD,1.0,True,,3748.664,1,20.0,False
HUL,27,3.0,97.317,30.97,42.434,23.913,2.0,HARD,2.0,True,,,1,20.0,False
HUL,27,4.0,97.349,30.901,42.469,23.979,2.0,HARD,3.0,True,,,1,20.0,False
HUL,27,5.0,97.663,30.928,42.706,24.029,2.0,HARD,4.0,True,,,1,20.0,False
HUL,27,6.0,97.896,31.013,42.852,24.031,2.0,HARD,5.0,True,,,1,20.0,False
HUL,27,7.0,97.682,30.976,42.75,23.956,2.0,HARD,6.0,True,,,1,20.0,False
HUL,27,8.0,97.82,31.038,42.737,24.045,2.0,HARD,7.0,True,,,1,20.0,False
HUL,27,9.0,97.883,31.041,42.691,24.151,2.0,HARD,8.0,True,,,12,20.0,False
HUL,27,10.0,98.37,31.372,42.839,24.159,2.0,HARD,9.0,True,,,21,19.0,False
HUL,27,11.0,97.638,31.0,42.573,24.065,2.0,HARD,10.0,True,,,1,19.0,False
HUL,27,12.0,97.706,30.977,42.629,24.1,2.0,HARD,11.0,True,,,1,19.0,False
HUL,27,13.0,97.801,31.025,42.677,24.099,2.0,HARD,12.0,True,,,1,17.0,False
HUL,27,14.0,97.879,30.998,42.63,24.251,2.0,HARD,13.0,True,,,1,17.0,False
HUL,27,15.0,98.11,31.168,42.609,24.333,2.0,HARD,14.0,True,,,1,17.0,False
HUL,27,16.0,97.796,31.184,42.535,24.077,2.0,HARD,15.0,True,,,1,17.0,False
HUL,27,17.0,97.891,31.181,42.572,24.138,2.0,HARD,16.0,True,,,1,17.0,False
HUL,27,18.0,98.216,31.05,42.946,24.22,2.0,HARD,17.0,True,,,1,17.0,False
HUL,27,19.0,97.862,31.07,42.542,24.25,2.0,HARD,18.0,True,,,1,17.0,False
HUL,27,20.0,100.798,31.287,42.578,26.933,2.0,HARD,19.0,True,5606.755,,1,19.0,False
HUL,27,21.0,118.699,51.92,42.869,23.91,3.0,HARD,1.0,True,,5631.368,1,19.0,False
HUL,27,22.0,96.858,30.754,42.343,23.761,3.0,HARD,2.0,True,,,1,19.0,False
HUL,27,23.0,96.725,30.667,42.271,23.787,3.0,HARD,3.0,True,,,1,19.0,False
HUL,27,24.0,96.626,30.673,42.224,23.729,3.0,HARD,4.0,True,,,1,19.0,False
HUL,27,25.0,96.652,30.667,42.124,23.861,3.0,HARD,5.0,True,,,1,19.0,False
HUL,27,26.0,96.548,30.619,42.152,23.777,3.0,HARD,6.0,True,,,1,19.0,False
HUL,27,27.0,96.647,30.719,41.983,23.945,3.0,HARD,7.0,True,,,1,19.0,False
HUL,27,28.0,97.254,31.001,42.31,23.943,3.0,HARD,8.0,True,,,1,19.0,False
HUL,27,29.0,96.837,30.844,42.049,23.944,3.0,HARD,9.0,True,,,1,19.0,False
HUL,27,30.0,96.691,30.738,41.973,23.98,3.0,HARD,10.0,True,,,1,19.0,False
HUL,27,31.0,96.578,30.717,41.966,23.895,3.0,HARD,11.0,True,,,1,17.0,False
HUL,27,32.0,96.935,30.961,41.987,23.987,3.0,HARD,12.0,True,,,1,16.0,False
HUL,27,33.0,96.784,30.819,41.983,23.982,3.0,HARD,13.0,True,,,1,15.0,False
HUL,27,34.0,96.692,30.777,41.947,23.968,3.0,HARD,14.0,True,,,1,15.0,False
HUL,27,35.0,96.959,30.812,42.04,24.107,3.0,HARD,15.0,True,,,1,14.0,False
HUL,27,36.0,96.795,30.86,41.931,24.004,3.0,HARD,16.0,True,,,1,13.0,False
HUL,27,37.0,96.723,30.847,41.94,23.936,3.0,HARD,17.0,True,,,1,12.0,False
HUL,27,38.0,100.083,32.593,42.653,24.837,3.0,HARD,18.0,True,,,1,14.0,False
HUL,27,39.0,97.476,30.911,42.495,24.07,3.0,HARD,19.0,True,,,1,14.0,False
HUL,27,40.0,97.088,30.911,42.126,24.051,3.0,HARD,20.0,True,,,1,14.0,False
HUL,27,41.0,99.569,30.889,42.038,26.642,3.0,HARD,21.0,True,7667.947,,1,15.0,False
HUL,27,42.0,116.108,50.894,41.664,23.55,4.0,SOFT,2.0,False,,7692.28,1,18.0,False
HUL,27,43.0,95.76,30.369,41.852,23.539,4.0,SOFT,3.0,False,,,1,18.0,False
HUL,27,44.0,95.59,30.232,41.871,23.487,4.0,SOFT,4.0,False,,,1,17.0,False
HUL,27,45.0,95.119,30.234,41.321,23.564,4.0,SOFT,5.0,False,,,1,17.0,False
HUL,27,46.0,94.834,30.17,41.145,23.519,4.0,SOFT,6.0,False,,,1,17.0,False
HUL,27,47.0,95.226,30.362,41.251,23.613,4.0,SOFT,7.0,False,,,1,17.0,False
HUL,27,48.0,95.146,30.228,41.355,23.563,4.0,SOFT,8.0,False,,,1,17.0,False
HUL,27,49.0,95.494,30.323,41.489,23.682,4.0,SOFT,9.0,False,,,1,17.0,False
HUL,27,50.0,95.167,30.13,41.402,23.635,4.0,SOFT,10.0,False,,,1,16.0,False
HUL,27,51.0,95.529,30.411,41.374,23.744,4.0,SOFT,11.0,False,,,1,16.0,False
HUL,27,52.0,95.921,30.525,41.612,23.784,4.0,SOFT,12.0,False,,,1,16.0,False
HUL,27,53.0,95.994,30.629,41.595,23.77,4.0,SOFT,13.0,False,,,1,16.0,False
HUL,27,54.0,95.786,30.557,41.436,23.793,4.0,SOFT,14.0,False,,,1,16.0,False
HUL,27,55.0,95.736,30.629,41.384,23.723,4.0,SOFT,15.0,False,,,1,16.0,False
HUL,27,56.0,95.602,30.546,41.304,23.752,4.0,SOFT,16.0,False,,,1,16.0,False
OCO,31,1.0,106.657,,43.42,24.385,1.0,SOFT,1.0,True,,,12,16.0,False
OCO,31,2.0,99.094,32.005,42.719,24.37,1.0,SOFT,2.0,True,,,1,16.0,False
OCO,31,3.0,98.771,31.255,43.007,24.509,1.0,SOFT,3.0,True,,,1,16.0,False
OCO,31,4.0,98.625,31.246,42.915,24.464,1.0,SOFT,4.0,True,,,1,16.0,False
OCO,31,5.0,98.64,31.171,42.891,24.578,1.0,SOFT,5.0,True,,,1,16.0,False
OCO,31,6.0,98.874,31.245,42.978,24.651,1.0,SOFT,6.0,True,,,1,16.0,False
OCO,31,7.0,99.152,31.404,43.089,24.659,1.0,SOFT,7.0,True,,,1,16.0,False
OCO,31,8.0,99.422,31.252,43.382,24.788,1.0,SOFT,8.0,True,,,1,16.0,False
OCO,31,9.0,99.312,31.189,43.409,24.714,1.0,SOFT,9.0,True,,,1,15.0,False
OCO,31,10.0,101.642,31.308,42.956,27.378,1.0,SOFT,10.0,True,4598.837,,12,16.0,False
OCO,31,11.0,119.014,52.676,42.347,23.991,2.0,HARD,1.0,True,,4623.528,1,18.0,False
OCO,31,12.0,97.599,31.175,42.399,24.025,2.0,HARD,2.0,True,,,1,18.0,False
OCO,31,13.0,97.363,31.319,42.14,23.904,2.0,HARD,3.0,True,,,1,16.0,False
OCO,31,14.0,97.537,31.174,42.329,24.034,2.0,HARD,4.0,True,,,1,15.0,False
OCO,31,15.0,97.843,31.282,42.383,24.178,2.0,HARD,5.0,True,,,1,15.0,False
OCO,31,16.0,97.902,31.35,42.448,24.104,2.0,HARD,6.0,True,,,1,14.0,False
OCO,31,17.0,98.911,31.653,43.083,24.175,2.0,HARD,7.0,True,,,1,15.0,False
OCO,31,18.0,98.12,31.12,42.845,24.155,2.0,HARD,8.0,True,,,1,15.0,False
OCO,31,19.0,98.332,31.57,42.478,24.284,2.0,HARD,9.0,True,,,1,15.0,False
OCO,31,20.0,98.185,31.445,42.472,24.268,2.0,HARD,10.0,True,,,1,15.0,False
OCO,31,21.0,99.363,31.9,43.094,24.369,2.0,HARD,11.0,True,,,1,16.0,False
OCO,31,22.0,98.655,31.553,42.777,24.325,2.0,HARD,12.0,True,,,1,16.0,False
OCO,31,23.0,98.407,31.49,42.677,24.24,2.0,HARD,13.0,True,,,1,16.0,False
OCO,31,24.0,98.42,31.474,42.691,24.255,2.0,HARD,14.0,True,,,1,16.0,False
OCO,31,25.0,98.494,31.546,42.7,24.248,2.0,HARD,15.0,True,,,1,16.0,False
OCO,31,26.0,98.665,31.521,42.891,24.253,2.0,HARD,16.0,True,,,1,16.0,False
OCO,31,27.0,98.549,31.543,42.749,24.257,2.0,HARD,17.0,True,,,1,16.0,False
OCO,31,28.0,98.372,31.492,42.678,24.202,2.0,HARD,18.0,True,,,1,15.0,False
OCO,31,29.0,98.556,31.562,42.663,24.331,2.0,HARD,19.0,True,,,1,14.0,False
OCO,31,30.0,101.21,31.546,42.7,26.964,2.0,HARD,20.0,True,6588.158,,1,14.0,False
OCO,31,31.0,119.322,52.935,42.397,23.99,3.0,HARD,1.0,True,,6613.288,1,18.0,False
OCO,31,32.0,96.887,31.059,41.959,23.869,3.0,HARD,2.0,True,,,1,17.0,False
OCO,31,33.0,96.704,30.989,41.875,23.84,3.0,HARD,3.0,True,,,1,17.0,False
OCO,31,34.0,96.226,30.898,41.549,23.779,3.0,HARD,4.0,True,,,1,17.0,False
OCO,31,35.0,96.354,31.008,41.594,23.752,3.0,HARD,5.0,True,,,1,17.0,False
OCO,31,36.0,97.229,31.212,42.148,23.869,3.0,HARD,6.0,True,,,1,17.0,False
OCO,31,37.0,96.58,31.059,41.755,23.766,3.0,HARD,7.0,True,,,1,17.0,False
OCO,31,38.0,96.814,31.07,41.869,23.875,3.0,HARD,8.0,True,,,1,17.0,False
OCO,31,39.0,96.552,31.088,41.717,23.747,3.0,HARD,9.0,True,,,1,17.0,False
OCO,31,40.0,96.608,31.053,41.754,23.801,3.0,HARD,10.0,True,,,1,17.0,False
OCO,31,41.0,96.621,31.034,41.826,23.761,3.0,HARD,11.0,True,,,1,17.0,False
OCO,31,42.0,96.592,31.025,41.766,23.801,3.0,HARD,12.0,True,,,1,16.0,False
OCO,31,43.0,96.679,31.035,41.852,23.792,3.0,HARD,13.0,True,,,1,16.0,False
OCO,31,44.0,96.649,31.094,41.772,23.783,3.0,HARD,14.0,True,,,1,16.0,False
OCO,31,45.0,98.049,31.188,43.027,23.834,3.0,HARD,15.0,True,,,1,16.0,False
OCO,31,46.0,96.975,31.151,42.048,23.776,3.0,HARD,16.0,True,,,1,16.0,False
OCO,31,47.0,96.656,31.026,41.861,23.769,3.0,HARD,17.0,True,,,1,16.0,False
OCO,31,48.0,97.117,31.177,42.045,23.895,3.0,HARD,18.0,True,,,1,16.0,False
OCO,31,49.0,97.726,31.483,42.304,23.939,3.0,HARD,19.0,True,,,1,16.0,False
OCO,31,50.0,97.784,31.552,42.293,23.939,3.0,HARD,20.0,True,,,1,17.0,False
OCO,31,51.0,97.091,31.083,42.138,23.87,3.0,HARD,21.0,True,,,1,17.0,False
OCO,31,52.0,98.631,31.094,42.116,25.421,3.0,HARD,22.0,True,,,1,17.0,False
OCO,31,53.0,97.145,31.023,42.181,23.941,3.0,HARD,23.0,True,,,1,17.0,False
OCO,31,54.0,98.707,32.402,42.373,23.932,3.0,HARD,24.0,True,,,1,17.0,False
OCO,31,55.0,97.393,31.146,42.266,23.981,3.0,HARD,25.0,True,,,1,17.0,False
OCO,31,56.0,97.415,31.133,42.224,24.058,3.0,HARD,26.0,True,,,1,17.0,False
GAS,10,1.0,107.24,,43.704,24.393,1.0,SOFT,1.0,True,,,12,17.0,False
GAS,10,2.0,99.059,31.86,42.743,24.456,1.0,SOFT,2.0,True,,,1,17.0,False
GAS,10,3.0,98.744,31.254,42.848,24.642,1.0,SOFT,3.0,True,,,1,17.0,False
GAS,10,4.0,98.503,31.305,42.705,24.493,1.0,SOFT,4.0,True,,,1,17.0,False
GAS,10,5.0,98.664,31.344,42.718,24.602,1.0,SOFT,5.0,True,,,1,17.0,False
GAS,10,6.0,99.099,31.457,42.995,24.647,1.0,SOFT,6.0,True,,,1,17.0,False
GAS,10,7.0,99.078,31.353,43.11,24.615,1.0,SOFT,7.0,True,,,1,17.0,False
GAS,10,8.0,99.287,31.21,43.311,24.766,1.0,SOFT,8.0,True,,,1,17.0,False
GAS,10,9.0,99.452,31.4,43.321,24.731,1.0,SOFT,9.0,True,,,1,17.0,False
GAS,10,10.0,98.929,31.383,43.016,24.53,1.0,SOFT,10.0,True,,,12,14.0,False
GAS,10,11.0,98.656,31.329,42.886,24.441,1.0,SOFT,11.0,True,,,1,14.0,False
GAS,10,12.0,101.456,31.328,42.787,27.341,1.0,SOFT,12.0,True,4796.823,,1,12.0,False
GAS,10,13.0,124.565,57.71,42.728,24.127,2.0,HARD,1.0,True,,4826.625,1,18.0,False
GAS,10,14.0,97.689,31.44,42.233,24.016,2.0,HARD,2.0,True,,,1,19.0,False
GAS,10,15.0,97.492,30.978,42.383,24.131,2.0,HARD,3.0,True,,,1,19.0,False
GAS,10,16.0,97.521,30.874,42.396,24.251,2.0,HARD,4.0,True,,,1,19.0,False
GAS,10,17.0,97.949,31.153,42.548,24.248,2.0,HARD,5.0,True,,,1,19.0,False
GAS,10,18.0,97.791,30.98,42.45,24.361,2.0,HARD,6.0,True,,,1,19.0,False
GAS,10,19.0,97.702,30.968,42.47,24.264,2.0,HARD,7.0,True,,,1,19.0,False
GAS,10,20.0,98.036,31.193,42.487,24.356,2.0,HARD,8.0,True,,,1,18.0,False
GAS,10,21.0,98.094,31.173,42.541,24.38,2.0,HARD,9.0,True,,,1,18.0,False
GAS,10,22.0,97.868,31.145,42.536,24.187,2.0,HARD,10.0,True,,,1,18.0,False
GAS,10,23.0,98.104,31.195,42.586,24.323,2.0,HARD,11.0,True,,,1,18.0,False
GAS,10,24.0,98.192,31.232,42.57,24.39,2.0,HARD,12.0,True,,,1,18.0,False
GAS,10,25.0,98.16,31.096,42.716,24.348,2.0,HARD,13.0,True,,,1,18.0,False
GAS,10,26.0,98.379,31.256,42.673,24.45,2.0,HARD,14.0,True,,,1,18.0,False
GAS,10,27.0,98.4,31.171,42.747,24.482,2.0,HARD,15.0,True,,,1,18.0,False
GAS,10,28.0,98.615,31.351,42.788,24.476,2.0,HARD,16.0,True,,,1,17.0,False
GAS,10,29.0,98.55,31.301,42.807,24.442,2.0,HARD,17.0,True,,,1,16.0,False
GAS,10,30.0,98.832,31.368,42.942,24.522,2.0,HARD,18.0,True,,,1,15.0,False
GAS,10,31.0,100.432,31.182,42.455,26.795,2.0,HARD,19.0,True,6689.011,,1,16.0,False
GAS,10,32.0,119.77,53.98,41.978,23.812,3.0,HARD,1.0,True,,6715.547,1,18.0,False
GAS,10,33.0,96.112,30.887,41.506,23.719,3.0,HARD,2.0,True,,,1,18.0,False
GAS,10,34.0,96.622,31.142,41.747,23.733,3.0,HARD,3.0,True,,,1,18.0,False
GAS,10,35.0,96.313,31.058,41.573,23.682,3.0,HARD,4.0,True,,,1,18.0,False
GAS,10,36.0,96.45,31.034,41.612,23.804,3.0,HARD,5.0,True,,,1,18.0,False
GAS,10,37.0,96.629,31.148,41.595,23.886,3.0,HARD,6.0,True,,,1,18.0,False
GAS,10,38.0,96.802,31.122,41.764,23.916,3.0,HARD,7.0,True,,,1,18.0,False
GAS,10,39.0,96.537,31.022,41.7,23.815,3.0,HARD,8.0,True,,,1,18.0,False
GAS,10,40.0,96.742,31.023,41.793,23.926,3.0,HARD,9.0,True,,,1,18.0,False
GAS,10,41.0,96.571,30.968,41.751,23.852,3.0,HARD,10.0,True,,,1,18.0,False
GAS,10,42.0,96.631,30.98,41.74,23.911,3.0,HARD,11.0,True,,,1,17.0,False
GAS,10,43.0,99.291,31.165,41.852,26.274,3.0,HARD,12.0,True,7873.617,,1,17.0,False
